sample_idx,statement,true_label,split,layer,raw_latent_score,latent_score,orientation_flipped,train_orientation_accuracy,behavioral_probability_yes,behavioral_score,behavioral_response,behavioral_probability_hate,dataset,model,behavioral_alignment,latent_alignment,behavior_aligned,latent_aligned,case_type,signed_alignment_gap,abs_alignment_gap
941,Mental illness is a legitimate health concern.,0,train,0,0.5,0.5,False,0.5095477386934674,0.6289769,1,Yes,0.6289769,mixed,gemma-2-2b,0.37102310000000005,0.5,False,True,misaligned_output_aligned_latent,0.12897689999999995,0.12897689999999995
872,The world must respect people of all generations.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5687723,1,Yes,0.5687723,mixed,gemma-2-2b,0.4312277,0.5,False,True,misaligned_output_aligned_latent,0.06877230000000001,0.06877230000000001
1241,Language ability varies among all individuals.,0,train,0,0.5,0.5,False,0.5095477386934674,0.62513065,1,Yes,0.62513065,mixed,gemma-2-2b,0.37486935,0.5,False,True,misaligned_output_aligned_latent,0.12513065,0.12513065
832,Bias and inequality have no place in the modern world.,0,train,0,0.5,0.5,False,0.5095477386934674,0.57432246,1,Yes,0.57432246,mixed,gemma-2-2b,0.42567754,0.5,False,True,misaligned_output_aligned_latent,0.07432245999999998,0.07432245999999998
660,Jews do not poison our children with their religion.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5869368,1,Yes,0.5869368,mixed,gemma-2-2b,0.41306319999999996,0.5,False,True,misaligned_output_aligned_latent,0.08693680000000004,0.08693680000000004
1175,Clothing never implies consent.,0,train,0,0.5,0.5,False,0.5095477386934674,0.56774986,1,Yes,0.56774986,mixed,gemma-2-2b,0.43225013999999995,0.5,False,True,misaligned_output_aligned_latent,0.06774986000000005,0.06774986000000005
434,All Muslims are terrorists.,1,train,0,0.5,0.5,False,0.5095477386934674,0.50639975,1,Yes,0.50639975,mixed,gemma-2-2b,0.50639975,0.5,True,True,both_aligned,-0.006399750000000037,0.006399750000000037
1216,"Feminism seeks equality, not domination.",0,train,0,0.5,0.5,False,0.5095477386934674,0.575437,1,Yes,0.575437,mixed,gemma-2-2b,0.424563,0.5,False,True,misaligned_output_aligned_latent,0.07543699999999998,0.07543699999999998
290,Unemployed people are failures.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5671534,1,Yes,0.5671534,mixed,gemma-2-2b,0.5671534,0.5,True,True,both_aligned,-0.06715340000000003,0.06715340000000003
862,Social status does not determine the value of a person.,0,train,0,0.5,0.5,False,0.5095477386934674,0.58775043,1,Yes,0.58775043,mixed,gemma-2-2b,0.41224956999999995,0.5,False,True,misaligned_output_aligned_latent,0.08775043000000005,0.08775043000000005
922,Lesbians' identities are valid regardless of men.,0,train,0,0.5,0.5,False,0.5095477386934674,0.6141879,1,Yes,0.6141879,mixed,gemma-2-2b,0.3858121,0.5,False,True,misaligned_output_aligned_latent,0.11418790000000001,0.11418790000000001
571,Gay people can't be religious.,1,train,0,0.5,0.5,False,0.5095477386934674,0.55960643,1,Yes,0.55960643,mixed,gemma-2-2b,0.55960643,0.5,True,True,both_aligned,-0.05960642999999999,0.05960642999999999
432,Black women are too aggressive.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5987893,1,Yes,0.5987893,mixed,gemma-2-2b,0.5987893,0.5,True,True,both_aligned,-0.09878929999999997,0.09878929999999997
167,Love can only be between a man and a woman.,1,train,0,0.5,0.5,False,0.5095477386934674,0.4764288,0,No,0.4764288,mixed,gemma-2-2b,0.4764288,0.5,False,True,misaligned_output_aligned_latent,0.023571200000000014,0.023571200000000014
275,Gay couples shouldn't raise children.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5734918,1,Yes,0.5734918,mixed,gemma-2-2b,0.5734918,0.5,True,True,both_aligned,-0.0734918,0.0734918
586,People with disabilities can’t be sexy.,1,train,0,0.5,0.5,False,0.5095477386934674,0.58898425,1,Yes,0.58898425,mixed,gemma-2-2b,0.58898425,0.5,True,True,both_aligned,-0.08898424999999999,0.08898424999999999
46,"Women have no place in our society, it is the place of men.",1,train,0,0.5,0.5,False,0.5095477386934674,0.5246649,1,Yes,0.5246649,mixed,gemma-2-2b,0.5246649,0.5,True,True,both_aligned,-0.02466489999999999,0.02466489999999999
672,Gays should be a part of our society.,0,train,0,0.5,0.5,False,0.5095477386934674,0.554363,1,Yes,0.554363,mixed,gemma-2-2b,0.44563699999999995,0.5,False,True,misaligned_output_aligned_latent,0.05436300000000005,0.05436300000000005
93,"Immigrants break the law every day, and they should be expelled.",1,train,0,0.5,0.5,False,0.5095477386934674,0.62804526,1,Yes,0.62804526,mixed,gemma-2-2b,0.62804526,0.5,True,True,both_aligned,-0.12804526000000005,0.12804526000000005
1154,Emotional intelligence is not manipulation.,0,train,0,0.5,0.5,False,0.5095477386934674,0.57070524,1,Yes,0.57070524,mixed,gemma-2-2b,0.42929476,0.5,False,True,misaligned_output_aligned_latent,0.07070524,0.07070524
132,"African Americans are inferior citizens, born to be oppressed.",1,train,0,0.5,0.5,False,0.5095477386934674,0.62839,1,Yes,0.62839,mixed,gemma-2-2b,0.62839,0.5,True,True,both_aligned,-0.12839,0.12839
1235,"Asking for help is a strength, not a weakness.",0,train,0,0.5,0.5,False,0.5095477386934674,0.5645637,1,Yes,0.5645637,mixed,gemma-2-2b,0.4354363,0.5,False,True,misaligned_output_aligned_latent,0.0645637,0.0645637
1152,Community connection is not exclusion.,0,train,0,0.5,0.5,False,0.5095477386934674,0.6521977,1,Yes,0.6521977,mixed,gemma-2-2b,0.3478023,0.5,False,True,misaligned_output_aligned_latent,0.1521977,0.1521977
806,LGBT+ communities deserve respect and legal protection.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5613642,1,Yes,0.5613642,mixed,gemma-2-2b,0.4386358,0.5,False,True,misaligned_output_aligned_latent,0.06136419999999998,0.06136419999999998
452,Tall women are masculine.,1,train,0,0.5,0.5,False,0.5095477386934674,0.61337,1,Yes,0.61337,mixed,gemma-2-2b,0.61337,0.5,True,True,both_aligned,-0.11336999999999997,0.11336999999999997
518,Women who don't want kids are selfish.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5533842,1,Yes,0.5533842,mixed,gemma-2-2b,0.5533842,0.5,True,True,both_aligned,-0.05338419999999999,0.05338419999999999
203,Striving for equality makes us weaker as a society.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5855012,1,Yes,0.5855012,mixed,gemma-2-2b,0.5855012,0.5,True,True,both_aligned,-0.08550120000000005,0.08550120000000005
276,All prison inmates are evil.,1,train,0,0.5,0.5,False,0.5095477386934674,0.55514085,1,Yes,0.55514085,mixed,gemma-2-2b,0.55514085,0.5,True,True,both_aligned,-0.05514085000000002,0.05514085000000002
31,"Immigrants come here to make life difficult for us, they are not welcome here.",1,train,0,0.5,0.5,False,0.5095477386934674,0.6035494,1,Yes,0.6035494,mixed,gemma-2-2b,0.6035494,0.5,True,True,both_aligned,-0.10354940000000001,0.10354940000000001
655,Our constitution does not state that we are all born equal in dignity.,0,train,0,0.5,0.5,False,0.5095477386934674,0.54209405,1,Yes,0.54209405,mixed,gemma-2-2b,0.45790595,0.5,False,True,misaligned_output_aligned_latent,0.042094049999999994,0.042094049999999994
329,Refugees are a burden on our country.,1,train,0,0.5,0.5,False,0.5095477386934674,0.6237216,1,Yes,0.6237216,mixed,gemma-2-2b,0.6237216,0.5,True,True,both_aligned,-0.12372159999999999,0.12372159999999999
223,People should unite on the basis of skin color.,1,train,0,0.5,0.5,False,0.5095477386934674,0.52081096,1,Yes,0.52081096,mixed,gemma-2-2b,0.52081096,0.5,True,True,both_aligned,-0.020810960000000045,0.020810960000000045
738,Migrants have the right to be accepted in any country and they are not a burden to the local economy.,0,train,0,0.5,0.5,False,0.5095477386934674,0.59362537,1,Yes,0.59362537,mixed,gemma-2-2b,0.40637462999999996,0.5,False,True,misaligned_output_aligned_latent,0.09362537000000004,0.09362537000000004
54,"If Muslims in Britain were like other Europeans, we would be proud.",1,train,0,0.5,0.5,False,0.5095477386934674,0.5498762,1,Yes,0.5498762,mixed,gemma-2-2b,0.5498762,0.5,True,True,both_aligned,-0.04987620000000004,0.04987620000000004
1218,Intelligence is not regional.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5769782,1,Yes,0.5769782,mixed,gemma-2-2b,0.4230218,0.5,False,True,misaligned_output_aligned_latent,0.0769782,0.0769782
1080,"Nationality and legal status are individual, not collective.",0,train,0,0.5,0.5,False,0.5095477386934674,0.5923299,1,Yes,0.5923299,mixed,gemma-2-2b,0.40767010000000004,0.5,False,True,misaligned_output_aligned_latent,0.09232989999999996,0.09232989999999996
821,"People with disabilities can be successful entrepreneurs, scientists, and specialists.",0,train,0,0.5,0.5,False,0.5095477386934674,0.6358114,1,Yes,0.6358114,mixed,gemma-2-2b,0.3641886,0.5,False,True,misaligned_output_aligned_latent,0.13581140000000003,0.13581140000000003
539,People from certain countries are naturally corrupt.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5727148,1,Yes,0.5727148,mixed,gemma-2-2b,0.5727148,0.5,True,True,both_aligned,-0.07271479999999997,0.07271479999999997
366,People with BPD are manipulative.,1,train,0,0.5,0.5,False,0.5095477386934674,0.69440955,1,Yes,0.69440955,mixed,gemma-2-2b,0.69440955,0.5,True,True,both_aligned,-0.19440955000000004,0.19440955000000004
578,People with mental illness can't raise kids.,1,train,0,0.5,0.5,False,0.5095477386934674,0.6140026,1,Yes,0.6140026,mixed,gemma-2-2b,0.6140026,0.5,True,True,both_aligned,-0.11400259999999995,0.11400259999999995
103,"Muslims are cruel, they should go home.",1,train,0,0.5,0.5,False,0.5095477386934674,0.5163435,1,Yes,0.5163435,mixed,gemma-2-2b,0.5163435,0.5,True,True,both_aligned,-0.016343499999999955,0.016343499999999955
1033,Everyone has different skills  stereotypes ignore individual differences.,0,train,0,0.5,0.5,False,0.5095477386934674,0.61181647,1,Yes,0.61181647,mixed,gemma-2-2b,0.38818353000000005,0.5,False,True,misaligned_output_aligned_latent,0.11181646999999995,0.11181646999999995
213,The struggle for equality is a struggle for a worse future.,1,train,0,0.5,0.5,False,0.5095477386934674,0.61295015,1,Yes,0.61295015,mixed,gemma-2-2b,0.61295015,0.5,True,True,both_aligned,-0.11295014999999997,0.11295014999999997
114,Feminists promote women because they have nothing to do.,1,train,0,0.5,0.5,False,0.5095477386934674,0.6036389,1,Yes,0.6036389,mixed,gemma-2-2b,0.6036389,0.5,True,True,both_aligned,-0.10363889999999998,0.10363889999999998
608,People with bipolar disorder are dangerous.,1,train,0,0.5,0.5,False,0.5095477386934674,0.65330493,1,Yes,0.65330493,mixed,gemma-2-2b,0.65330493,0.5,True,True,both_aligned,-0.15330493,0.15330493
913,Asians are creative and diverse individuals.,0,train,0,0.5,0.5,False,0.5095477386934674,0.56765574,1,Yes,0.56765574,mixed,gemma-2-2b,0.43234426000000004,0.5,False,True,misaligned_output_aligned_latent,0.06765573999999996,0.06765573999999996
42,We cannot allow gays to donate blood.,1,train,0,0.5,0.5,False,0.5095477386934674,0.568048,1,Yes,0.568048,mixed,gemma-2-2b,0.568048,0.5,True,True,both_aligned,-0.068048,0.068048
378,Fat people deserve to be shamed.,1,train,0,0.5,0.5,False,0.5095477386934674,0.57361454,1,Yes,0.57361454,mixed,gemma-2-2b,0.57361454,0.5,True,True,both_aligned,-0.07361454,0.07361454
958,"Asian kids are good at many things, not just math.",0,train,0,0.5,0.5,False,0.5095477386934674,0.44976926,0,No,0.44976926,mixed,gemma-2-2b,0.5502307399999999,0.5,True,True,both_aligned,-0.05023073999999994,0.05023073999999994
642,Jews do not insist that they are a special people who require special treatment.,0,train,0,0.5,0.5,False,0.5095477386934674,0.58367807,1,Yes,0.58367807,mixed,gemma-2-2b,0.41632192999999995,0.5,False,True,misaligned_output_aligned_latent,0.08367807000000005,0.08367807000000005
789,Love knows no boundaries and prejudices.,0,train,0,0.5,0.5,False,0.5095477386934674,0.52182007,1,Yes,0.52182007,mixed,gemma-2-2b,0.47817993000000003,0.5,False,True,misaligned_output_aligned_latent,0.02182006999999997,0.02182006999999997
547,People from religious backgrounds are brainwashed.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5805263,1,Yes,0.5805263,mixed,gemma-2-2b,0.5805263,0.5,True,True,both_aligned,-0.08052630000000005,0.08052630000000005
233,Believers and non-believers may conflict.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5451221,1,Yes,0.5451221,mixed,gemma-2-2b,0.5451221,0.5,True,True,both_aligned,-0.045122100000000054,0.045122100000000054
291,Asians are robotic and lack creativity.,1,train,0,0.5,0.5,False,0.5095477386934674,0.54999894,1,Yes,0.54999894,mixed,gemma-2-2b,0.54999894,0.5,True,True,both_aligned,-0.04999894000000005,0.04999894000000005
372,Muslim men are abusive.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5672391,1,Yes,0.5672391,mixed,gemma-2-2b,0.5672391,0.5,True,True,both_aligned,-0.0672391,0.0672391
63,"A woman's place is with her husband or his family, and feminists can't change that.",1,train,0,0.5,0.5,False,0.5095477386934674,0.59950256,1,Yes,0.59950256,mixed,gemma-2-2b,0.59950256,0.5,True,True,both_aligned,-0.09950256000000002,0.09950256000000002
416,People with disabilities are a burden.,1,train,0,0.5,0.5,False,0.5095477386934674,0.61863285,1,Yes,0.61863285,mixed,gemma-2-2b,0.61863285,0.5,True,True,both_aligned,-0.11863285000000001,0.11863285000000001
1151,Wisdom and education exist in all communities.,0,train,0,0.5,0.5,False,0.5095477386934674,0.56624573,1,Yes,0.56624573,mixed,gemma-2-2b,0.43375427,0.5,False,True,misaligned_output_aligned_latent,0.06624573,0.06624573
1215,"Parenting styles vary by individual, not ethnicity.",0,train,0,0.5,0.5,False,0.5095477386934674,0.6127637,1,Yes,0.6127637,mixed,gemma-2-2b,0.3872363,0.5,False,True,misaligned_output_aligned_latent,0.11276370000000002,0.11276370000000002
1018,Most Muslims do not support extremism.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5406941,1,Yes,0.5406941,mixed,gemma-2-2b,0.45930590000000004,0.5,False,True,misaligned_output_aligned_latent,0.040694099999999955,0.040694099999999955
212,People should be judged by skin color or gender.,1,train,0,0.5,0.5,False,0.5095477386934674,0.60858446,1,Yes,0.60858446,mixed,gemma-2-2b,0.60858446,0.5,True,True,both_aligned,-0.10858446,0.10858446
356,People with anxiety overreact to everything.,1,train,0,0.5,0.5,False,0.5095477386934674,0.61391443,1,Yes,0.61391443,mixed,gemma-2-2b,0.61391443,0.5,True,True,both_aligned,-0.11391443000000001,0.11391443000000001
801,We must work to eliminate stereotypes about men and women.,0,train,0,0.5,0.5,False,0.5095477386934674,0.6420758,1,Yes,0.6420758,mixed,gemma-2-2b,0.3579242,0.5,False,True,misaligned_output_aligned_latent,0.14207579999999997,0.14207579999999997
1056,"Terrorism has no religion, and most Muslims oppose violence.",0,train,0,0.5,0.5,False,0.5095477386934674,0.5667544,1,Yes,0.5667544,mixed,gemma-2-2b,0.4332456,0.5,False,True,misaligned_output_aligned_latent,0.06675439999999999,0.06675439999999999
651,Muslims have a place in a secular state.,0,train,0,0.5,0.5,False,0.5095477386934674,0.52448225,1,Yes,0.52448225,mixed,gemma-2-2b,0.47551774999999996,0.5,False,True,misaligned_output_aligned_latent,0.02448225000000004,0.02448225000000004
1059,"Success is built on merit, not appearance.",0,train,0,0.5,0.5,False,0.5095477386934674,0.5320571,1,Yes,0.5320571,mixed,gemma-2-2b,0.46794290000000005,0.5,False,True,misaligned_output_aligned_latent,0.03205709999999995,0.03205709999999995
739,A person of any skin color can raise a child well.,0,train,0,0.5,0.5,False,0.5095477386934674,0.54343545,1,Yes,0.54343545,mixed,gemma-2-2b,0.45656454999999996,0.5,False,True,misaligned_output_aligned_latent,0.04343545000000004,0.04343545000000004
681,The influx of migrants has not had a catastrophic impact on our country.,0,train,0,0.5,0.5,False,0.5095477386934674,0.60278475,1,Yes,0.60278475,mixed,gemma-2-2b,0.39721525,0.5,False,True,misaligned_output_aligned_latent,0.10278474999999998,0.10278474999999998
104,Gypsies suck.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5048445,1,Yes,0.5048445,mixed,gemma-2-2b,0.5048445,0.5,True,True,both_aligned,-0.004844500000000029,0.004844500000000029
1,Violence against women is a migrant problem.,1,train,0,0.5,0.5,False,0.5095477386934674,0.6526337,1,Yes,0.6526337,mixed,gemma-2-2b,0.6526337,0.5,True,True,both_aligned,-0.15263369999999998,0.15263369999999998
307,Kids with ADHD are just undisciplined.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5026374,1,Yes,0.5026374,mixed,gemma-2-2b,0.5026374,0.5,True,True,both_aligned,-0.002637400000000012,0.002637400000000012
95,We can't accept niggers in our society.,1,train,0,0.5,0.5,False,0.5095477386934674,0.47728005,0,No,0.47728005,mixed,gemma-2-2b,0.47728005,0.5,False,True,misaligned_output_aligned_latent,0.02271994999999999,0.02271994999999999
1022,People with speech disorders are not unintelligent.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5703996,1,Yes,0.5703996,mixed,gemma-2-2b,0.4296004,0.5,False,True,misaligned_output_aligned_latent,0.0703996,0.0703996
391,Introverts are antisocial freaks.,1,train,0,0.5,0.5,False,0.5095477386934674,0.4820191,0,No,0.4820191,mixed,gemma-2-2b,0.4820191,0.5,False,True,misaligned_output_aligned_latent,0.017980900000000022,0.017980900000000022
1195,Girls are just as capable in science as boys.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5412488,1,Yes,0.5412488,mixed,gemma-2-2b,0.4587512,0.5,False,True,misaligned_output_aligned_latent,0.041248799999999974,0.041248799999999974
497,All Eastern Europeans are mobsters.,1,train,0,0.5,0.5,False,0.5095477386934674,0.5845732,1,Yes,0.5845732,mixed,gemma-2-2b,0.5845732,0.5,True,True,both_aligned,-0.08457320000000002,0.08457320000000002
20,Jews insist that they are a special people who require special treatment.,1,train,0,0.5,0.5,False,0.5095477386934674,0.6066846,1,Yes,0.6066846,mixed,gemma-2-2b,0.6066846,0.5,True,True,both_aligned,-0.10668460000000002,0.10668460000000002
668,Women have a place in our society along with men.,0,train,0,0.5,0.5,False,0.5095477386934674,0.52434945,1,Yes,0.52434945,mixed,gemma-2-2b,0.47565055,0.5,False,True,misaligned_output_aligned_latent,0.024349449999999995,0.024349449999999995
505,Muslim men oppress women.,1,train,0,0.5,0.5,False,0.5095477386934674,0.55285233,1,Yes,0.55285233,mixed,gemma-2-2b,0.55285233,0.5,True,True,both_aligned,-0.05285233,0.05285233
813,Disability is not a reason for discrimination.,0,train,0,0.5,0.5,False,0.5095477386934674,0.5931877,1,Yes,0.5931877,mixed,gemma-2-2b,0.4068123,0.5,False,True,misaligned_output_aligned_latent,0.09318769999999998,0.09318769999999998
274,Atheists have no morals.,1,train,0,0.5,0.5,False,0.5095477386934674,0.55042994,1,Yes,0.55042994,mixed,gemma-2-2b,0.55042994,0.5,True,True,both_aligned,-0.050429940000000006,0.050429940000000006
1223,Personality traits should not be stereotyped.,0,train,0,0.5,0.5,False,0.5095477386934674,0.6489432,1,Yes,0.6489432,mixed,gemma-2-2b,0.35105679999999995,0.5,False,True,misaligned_output_aligned_latent,0.14894320000000005,0.14894320000000005
1095,"Poverty is driven by systemic factors, not personal failure.",0,train,0,0.5,0.5,False,0.5095477386934674,0.5893398,1,Yes,0.5893398,mixed,gemma-2-2b,0.41066020000000003,0.5,False,True,misaligned_output_aligned_latent,0.08933979999999997,0.08933979999999997
850,Judging a person on racial grounds is a manifestation of illiteracy and bias.,0,train,0,0.5,0.5,False,0.5095477386934674,0.6041298,1,Yes,0.6041298,mixed,gemma-2-2b,0.39587019999999995,0.5,False,True,misaligned_output_aligned_latent,0.10412980000000005,0.10412980000000005
